9.022000122070312500e+02 1.889024046249687672e-03
9.022199707031250000e+02 1.890410901978611946e-03
9.022399902343750000e+02 1.891578314825892448e-03
9.022600097656250000e+02 1.892503816634416580e-03
9.022800292968750000e+02 1.893172273412346840e-03
9.022999877929687500e+02 1.893574721179902554e-03
9.023198852539062500e+02 1.893705688416957855e-03
9.023400268554687500e+02 1.893567852675914764e-03
9.023599853515625000e+02 1.893171691335737705e-03
9.023800048828125000e+02 1.892533968202769756e-03
9.024000244140625000e+02 1.891677267849445343e-03
9.024199829101562500e+02 1.890628132969141006e-03
9.024398803710937500e+02 1.889418112114071846e-03
9.024600219726562500e+02 1.888080500066280365e-03
9.024799194335937500e+02 1.886653248220682144e-03
9.025000000000000000e+02 1.885178149677813053e-03
9.025200195312500000e+02 1.883698278106749058e-03
9.025399780273437500e+02 1.882256823591887951e-03
9.025599975585937500e+02 1.880897092632949352e-03
9.025800170898437500e+02 1.879661111161112785e-03
9.025999755859375000e+02 1.878589391708374023e-03
9.026198730468750000e+02 1.877720816992223263e-03
9.026400146484375000e+02 1.877089845947921276e-03
9.026599731445312500e+02 1.876728725619614124e-03
9.026799926757812500e+02 1.876665279269218445e-03
9.027000122070312500e+02 1.876924652606248856e-03
9.027199707031250000e+02 1.877528033219277859e-03
9.027399902343750000e+02 1.878501730971038342e-03
9.027598876953125000e+02 1.879878342151641846e-03
9.027800292968750000e+02 1.881648669950664043e-03
9.027999877929687500e+02 1.883771969005465508e-03
9.028200073242187500e+02 1.886244397610425949e-03
9.028400268554687500e+02 1.889078295789659023e-03
9.028599853515625000e+02 1.892269123345613480e-03
9.028798828125000000e+02 1.895804889500141144e-03
9.029000244140625000e+02 1.899671391583979130e-03
9.029199218750000000e+02 1.903852913528680801e-03
9.029400024414062500e+02 1.908333273604512215e-03
9.029600219726562500e+02 1.913095358759164810e-03
9.029799804687500000e+02 1.918125082738697529e-03
9.030000000000000000e+02 1.923412783071398735e-03
9.030200195312500000e+02 1.928948215208947659e-03
9.030399780273437500e+02 1.934723462909460068e-03
9.030598754882812500e+02 1.940735266543924809e-03
9.030800170898437500e+02 1.946984673850238323e-03
9.030999755859375000e+02 1.953479601070284843e-03
9.031199951171875000e+02 1.960231456905603409e-03
9.031400146484375000e+02 1.967257587239146233e-03
9.031599731445312500e+02 1.974581740796566010e-03
9.031799926757812500e+02 1.982232788577675819e-03
9.032000122070312500e+02 1.990246353670954704e-03
9.032199707031250000e+02 1.998658524826169014e-03
9.032399902343750000e+02 2.007506787776947021e-03
9.032600097656250000e+02 2.016840735450387001e-03
9.032800292968750000e+02 2.026718808338046074e-03
9.032999877929687500e+02 2.037197118625044823e-03
9.033198852539062500e+02 2.048331545665860176e-03
9.033400268554687500e+02 2.060180064290761948e-03
9.033599243164062500e+02 2.072798088192939758e-03
9.033800048828125000e+02 2.086237305775284767e-03
9.034000244140625000e+02 2.100548939779400826e-03
9.034199829101562500e+02 2.115777926519513130e-03
9.034400024414062500e+02 2.131962683051824570e-03
9.034600219726562500e+02 2.149132778868079185e-03
9.034799804687500000e+02 2.167308470234274864e-03
9.034998779296875000e+02 2.186496974900364876e-03
9.035200195312500000e+02 2.206693636253476143e-03
9.035399780273437500e+02 2.227879362180829048e-03
9.035599975585937500e+02 2.250019228085875511e-03
9.035800170898437500e+02 2.273061545565724373e-03
9.035999755859375000e+02 2.296936931088566780e-03
9.036199951171875000e+02 2.321559237316250801e-03
9.036400146484375000e+02 2.346823224797844887e-03
9.036599731445312500e+02 2.372606191784143448e-03
9.036799926757812500e+02 2.398767042905092239e-03
9.037000122070312500e+02 2.425148151814937592e-03
9.037199707031250000e+02 2.451578155159950256e-03
9.037399902343750000e+02 2.477872883901000023e-03
9.037598876953125000e+02 2.503834199160337448e-03
9.037800292968750000e+02 2.529256045818328857e-03
9.037999267578125000e+02 2.553926315158605576e-03
9.038200073242187500e+02 2.577622188255190849e-03
9.038400268554687500e+02 2.600124804303050041e-03
9.038599853515625000e+02 2.621237654238939285e-03
9.038800048828125000e+02 2.640799386426806450e-03
9.039000244140625000e+02 2.658588578924536705e-03
9.039199829101562500e+02 2.674374030902981758e-03
9.039398803710937500e+02 2.688055392354726791e-03
9.039600219726562500e+02 2.699489239603281021e-03
9.039799804687500000e+02 2.708492567762732506e-03
9.040000000000000000e+02 2.714992733672261238e-03
9.040200195312500000e+02 2.718949457630515099e-03
9.040399780273437500e+02 2.720335498452186584e-03
9.040598754882812500e+02 2.719154581427574158e-03
9.040800170898437500e+02 2.715443493798375130e-03
9.040999755859375000e+02 2.709275111556053162e-03
9.041199951171875000e+02 2.700754441320896149e-03
9.041400146484375000e+02 2.690015127882361412e-03
9.041599731445312500e+02 2.677218057215213776e-03
9.041799926757812500e+02 2.662558807060122490e-03
9.042000122070312500e+02 2.646262757480144501e-03
9.042199707031250000e+02 2.628577640280127525e-03
9.042399291992187500e+02 2.609768183901906013e-03
9.042600097656250000e+02 2.590116811916232109e-03
9.042800292968750000e+02 2.569925971329212189e-03
9.042999877929687500e+02 2.549507655203342438e-03
9.043200073242187500e+02 2.529174787923693657e-03
9.043400268554687500e+02 2.509244251996278763e-03
9.043599853515625000e+02 2.490032464265823364e-03
9.043798828125000000e+02 2.471852581948041916e-03
9.044000244140625000e+02 2.455008681863546371e-03
9.044199829101562500e+02 2.439794596284627914e-03
9.044400024414062500e+02 2.426490886136889458e-03
9.044600219726562500e+02 2.415360417217016220e-03
9.044799804687500000e+02 2.406647196039557457e-03
9.044998779296875000e+02 2.400571247562766075e-03
9.045200195312500000e+02 2.397328848019242287e-03
9.045399780273437500e+02 2.397092524915933609e-03
9.045599975585937500e+02 2.400005934759974480e-03
9.045800170898437500e+02 2.406182466074824333e-03
9.045999755859375000e+02 2.415703143924474716e-03
9.046199951171875000e+02 2.428616862744092941e-03
9.046400146484375000e+02 2.444938756525516510e-03
9.046599731445312500e+02 2.464649034664034843e-03
9.046798706054687500e+02 2.487691584974527359e-03
9.047000122070312500e+02 2.513967454433441162e-03
9.047199707031250000e+02 2.543342998251318932e-03
9.047399902343750000e+02 2.575650811195373535e-03
9.047600097656250000e+02 2.610685769468545914e-03
9.047800292968750000e+02 2.648202935233712196e-03
9.047999877929687500e+02 2.687923144549131393e-03
9.048198852539062500e+02 2.729531843215227127e-03
9.048400268554687500e+02 2.772683044895529747e-03
9.048599853515625000e+02 2.817000728100538254e-03
9.048800048828125000e+02 2.862082794308662415e-03
9.049000244140625000e+02 2.907504793256521225e-03
9.049199829101562500e+02 2.952824579551815987e-03
9.049398803710937500e+02 2.997587434947490692e-03
9.049600219726562500e+02 3.041330724954605103e-03
9.049799804687500000e+02 3.083589719608426094e-03
9.050000000000000000e+02 3.123903879895806313e-03
9.050200195312500000e+02 3.161828266456723213e-03
9.050399780273437500e+02 3.196938894689083099e-03
9.050599975585937500e+02 3.228829707950353622e-03
9.050800170898437500e+02 3.257127013057470322e-03
9.050999755859375000e+02 3.281495301052927971e-03
9.051198730468750000e+02 3.301641438156366348e-03
9.051400146484375000e+02 3.317319089546799660e-03
9.051599731445312500e+02 3.328335471451282501e-03
9.051799926757812500e+02 3.334553446620702744e-03
9.052000122070312500e+02 3.335890593007206917e-03
9.052199707031250000e+02 3.332322929054498672e-03
9.052399902343750000e+02 3.323885845020413399e-03
9.052598876953125000e+02 3.310677595436573029e-03
9.052800292968750000e+02 3.292849520221352577e-03
9.052999877929687500e+02 3.270601388067007065e-03
9.053200073242187500e+02 3.244172316044569016e-03
9.053400268554687500e+02 3.213841933757066727e-03
9.053599853515625000e+02 3.179971827194094658e-03
9.053798828125000000e+02 3.142970614135265350e-03
9.054000244140625000e+02 3.103220835328102112e-03
9.054199829101562500e+02 3.061106661334633827e-03
9.054400024414062500e+02 3.017042763531208038e-03
9.054600219726562500e+02 2.971456153318285942e-03
9.054799804687500000e+02 2.924770116806030273e-03
9.055000000000000000e+02 2.877399092540144920e-03
9.055200195312500000e+02 2.829742617905139923e-03
9.055399780273437500e+02 2.782179741188883781e-03
9.055598754882812500e+02 2.735061571002006531e-03
9.055800170898437500e+02 2.688708016648888588e-03
9.055999755859375000e+02 2.643409185111522675e-03
9.056199951171875000e+02 2.599420258775353432e-03
9.056400146484375000e+02 2.556959399953484535e-03
9.056599731445312500e+02 2.516205888241529465e-03
9.056799926757812500e+02 2.477301517501473427e-03
9.057000122070312500e+02 2.440351760014891624e-03
9.057199707031250000e+02 2.405428327620029449e-03
9.057399902343750000e+02 2.372568938881158829e-03
9.057600097656250000e+02 2.341782441362738609e-03
9.057800292968750000e+02 2.313048113137483597e-03
9.057999877929687500e+02 2.286321250721812248e-03
9.058198852539062500e+02 2.261537592858076096e-03
9.058400268554687500e+02 2.238610293716192245e-03
9.058599243164062500e+02 2.217437606304883957e-03
9.058800048828125000e+02 2.197915920987725258e-03
9.059000244140625000e+02 2.179937437176704407e-03
9.059199829101562500e+02 2.163387602195143700e-03
9.059400024414062500e+02 2.148146508261561394e-03
9.059600219726562500e+02 2.134094480425119400e-03
9.059799804687500000e+02 2.121116733178496361e-03
9.059998779296875000e+02 2.109104068949818611e-03
9.060200195312500000e+02 2.097953809425234795e-03
9.060399780273437500e+02 2.087570959702134132e-03
9.060599975585937500e+02 2.077870303764939308e-03
9.060800170898437500e+02 2.068774541839957237e-03
9.060999755859375000e+02 2.060216618701815605e-03
9.061199951171875000e+02 2.052137162536382675e-03
9.061400146484375000e+02 2.044483786448836327e-03
9.061599731445312500e+02 2.037215279415249825e-03
9.061799926757812500e+02 2.030304633080959320e-03
9.062000122070312500e+02 2.023729262873530388e-03
9.062199707031250000e+02 2.017468679696321487e-03
9.062399902343750000e+02 2.011506818234920502e-03
9.062598876953125000e+02 2.005832968279719353e-03
9.062800292968750000e+02 2.000440377742052078e-03
9.062999267578125000e+02 1.995323458686470985e-03
9.063198852539062500e+02 1.990477554500102997e-03
9.063400268554687500e+02 1.985899405553936958e-03
9.063599853515625000e+02 1.981583656743168831e-03
9.063800048828125000e+02 1.977522158995270729e-03
9.064000244140625000e+02 1.973706297576427460e-03
9.064199829101562500e+02 1.970129087567329407e-03
9.064398803710937500e+02 1.966765616089105606e-03
9.064600219726562500e+02 1.963570713996887207e-03
9.064799804687500000e+02 1.960564404726028442e-03
9.065000000000000000e+02 1.957767410203814507e-03
9.065200195312500000e+02 1.955087529495358467e-03
9.065399780273437500e+02 1.952508231624960899e-03
9.065599975585937500e+02 1.950055942870676517e-03
9.065800170898437500e+02 1.947662676684558392e-03
9.065999755859375000e+02 1.945267547853291035e-03
9.066199951171875000e+02 1.942832372151315212e-03
9.066400146484375000e+02 1.940321759320795536e-03
9.066599731445312500e+02 1.937699737027287483e-03
9.066799926757812500e+02 1.934930565766990185e-03
9.067000122070312500e+02 1.931981998495757580e-03
9.067199707031250000e+02 1.928824582137167454e-03
9.067399291992187500e+02 1.925432356074452400e-03
9.067598876953125000e+02 1.921783084981143475e-03
9.067800292968750000e+02 1.917859073728322983e-03
9.067999877929687500e+02 1.913649262860417366e-03
9.068200073242187500e+02 1.909148297272622585e-03
9.068400268554687500e+02 1.904355944134294987e-03
9.068599853515625000e+02 1.899271504953503609e-03
9.068798828125000000e+02 1.893907086923718452e-03
9.069000244140625000e+02 1.888284808956086636e-03
9.069199829101562500e+02 1.882431330159306526e-03
9.069400024414062500e+02 1.876376802101731300e-03
9.069600219726562500e+02 1.870158943347632885e-03
9.069799804687500000e+02 1.863824087195098400e-03
9.070000000000000000e+02 1.857417868450284004e-03
9.070200195312500000e+02 1.850987900979816914e-03
9.070399780273437500e+02 1.844587735831737518e-03
9.070599975585937500e+02 1.838271273300051689e-03
9.070800170898437500e+02 1.832091365940868855e-03
9.070999755859375000e+02 1.826104940846562386e-03
9.071199951171875000e+02 1.820373232476413250e-03
9.071400146484375000e+02 1.814952702261507511e-03
9.071599731445312500e+02 1.809893758036196232e-03
9.071798706054687500e+02 1.805244595743715763e-03
9.072000122070312500e+02 1.801050268113613129e-03
9.072199707031250000e+02 1.797351404093205929e-03
9.072399902343750000e+02 1.794183161109685898e-03
9.072600097656250000e+02 1.791575225070118904e-03
9.072800292968750000e+02 1.789550879038870335e-03
9.072999877929687500e+02 1.788126304745674133e-03
9.073198852539062500e+02 1.787311863154172897e-03
9.073400268554687500e+02 1.787110348232090473e-03
9.073599853515625000e+02 1.787517336197197437e-03
9.073800048828125000e+02 1.788521069101989269e-03
9.074000244140625000e+02 1.790102687664330006e-03
9.074199829101562500e+02 1.792237046174705029e-03
9.074398803710937500e+02 1.794891897588968277e-03
9.074600219726562500e+02 1.798028941266238689e-03
9.074799804687500000e+02 1.801603939384222031e-03
9.074998779296875000e+02 1.805566716939210892e-03
9.075200195312500000e+02 1.809863839298486710e-03
9.075399780273437500e+02 1.814438612200319767e-03
9.075599975585937500e+02 1.819230616092681885e-03
9.075800170898437500e+02 1.824177103117108345e-03
9.075999755859375000e+02 1.829207525588572025e-03
9.076198730468750000e+02 1.834250055253505707e-03
9.076400146484375000e+02 1.839241129346191883e-03
9.076599731445312500e+02 1.844117767177522182e-03
9.076799926757812500e+02 1.848819316364824772e-03
9.077000122070312500e+02 1.853290596045553684e-03
9.077199707031250000e+02 1.857475028373301029e-03
9.077399902343750000e+02 1.861318945884704590e-03
9.077598876953125000e+02 1.864775666035711765e-03
9.077800292968750000e+02 1.867806771770119667e-03
9.077999877929687500e+02 1.870382577180862427e-03
9.078200073242187500e+02 1.872478518635034561e-03
9.078400268554687500e+02 1.874074572697281837e-03
9.078599853515625000e+02 1.875164103694260120e-03
9.078798828125000000e+02 1.875750254839658737e-03
9.079000244140625000e+02 1.875843852758407593e-03
9.079199829101562500e+02 1.875463873147964478e-03
9.079398803710937500e+02 1.874636509455740452e-03
9.079600219726562500e+02 1.873393775895237923e-03
9.079799804687500000e+02 1.871776767075061798e-03
9.080000000000000000e+02 1.869834144599735737e-03
9.080200195312500000e+02 1.867621554993093014e-03
9.080399780273437500e+02 1.865196973085403442e-03
9.080598754882812500e+02 1.862620119936764240e-03
9.080800170898437500e+02 1.859953394159674644e-03
9.080999755859375000e+02 1.857259427197277546e-03
9.081199951171875000e+02 1.854599919170141220e-03
9.081400146484375000e+02 1.852034591138362885e-03
9.081599731445312500e+02 1.849620835855603218e-03
9.081799926757812500e+02 1.847413135692477226e-03
9.082000122070312500e+02 1.845460967160761356e-03
9.082199707031250000e+02 1.843802048824727535e-03
9.082399902343750000e+02 1.842475146986544132e-03
9.082600097656250000e+02 1.841499703004956245e-03
9.082800292968750000e+02 1.840888173319399357e-03
9.082999877929687500e+02 1.840654527768492699e-03
9.083198852539062500e+02 1.840799697674810886e-03
9.083400268554687500e+02 1.841315417550504208e-03
9.083599853515625000e+02 1.842191442847251892e-03
9.083798828125000000e+02 1.843410776928067207e-03
9.084000244140625000e+02 1.844946178607642651e-03
9.084199829101562500e+02 1.846767263486981392e-03
9.084400024414062500e+02 1.848840271122753620e-03
9.084600219726562500e+02 1.851124106906354427e-03
9.084799804687500000e+02 1.853574533015489578e-03
9.084998779296875000e+02 1.856151968240737915e-03
9.085200195312500000e+02 1.858823583461344242e-03
9.085399780273437500e+02 1.861556898802518845e-03
9.085599975585937500e+02 1.864320132881402969e-03
9.085800170898437500e+02 1.867085346020758152e-03
9.085999755859375000e+02 1.869831117801368237e-03
9.086199951171875000e+02 1.872540684416890144e-03
9.086400146484375000e+02 1.875204616226255894e-03
9.086599731445312500e+02 1.877819537185132504e-03
9.086798706054687500e+02 1.880389288999140263e-03
9.087000122070312500e+02 1.882925280369818211e-03
9.087199707031250000e+02 1.885445206426084042e-03
9.087399902343750000e+02 1.887970836833119392e-03
9.087598876953125000e+02 1.890523242764174938e-03
9.087800292968750000e+02 1.893131411634385586e-03
9.087999267578125000e+02 1.895831781439483166e-03
9.088198852539062500e+02 1.898664049804210663e-03
9.088400268554687500e+02 1.901668845675885677e-03
9.088599853515625000e+02 1.904884120449423790e-03
9.088800048828125000e+02 1.908343518152832985e-03
9.089000244140625000e+02 1.912079518660902977e-03
9.089199829101562500e+02 1.916119712404906750e-03
9.089398803710937500e+02 1.920488430187106133e-03
9.089600219726562500e+02 1.925210817717015743e-03
9.089799804687500000e+02 1.930301776155829430e-03
9.090000000000000000e+02 1.935758162289857864e-03
9.090200195312500000e+02 1.941577997058629990e-03
9.090399780273437500e+02 1.947758486494421959e-03
9.090599975585937500e+02 1.954284030944108963e-03
9.090800170898437500e+02 1.961128087714314461e-03
9.090999755859375000e+02 1.968256430700421333e-03
9.091198730468750000e+02 1.975628780201077461e-03
9.091400146484375000e+02 1.983198570087552071e-03
9.091599731445312500e+02 1.990913180634379387e-03
9.091799926757812500e+02 1.998721389099955559e-03
9.092000122070312500e+02 2.006574068218469620e-03
9.092199707031250000e+02 2.014389494433999062e-03
9.092399291992187500e+02 2.022084314376115799e-03
9.092598876953125000e+02 2.029607305303215981e-03
9.092800292968750000e+02 2.036906778812408447e-03
9.092999877929687500e+02 2.043896820396184921e-03
9.093200073242187500e+02 2.050499897450208664e-03
9.093400268554687500e+02 2.056664321571588516e-03
9.093599853515625000e+02 2.062337938696146011e-03
9.093798828125000000e+02 2.067470457404851913e-03
9.094000244140625000e+02 2.072016941383481026e-03
9.094199829101562500e+02 2.075942000374197960e-03
9.094400024414062500e+02 2.079216064885258675e-03
9.094600219726562500e+02 2.081816550344228745e-03
9.094799804687500000e+02 2.083727391436696053e-03
9.095000000000000000e+02 2.084943698719143867e-03
9.095200195312500000e+02 2.085475251078605652e-03
9.095399780273437500e+02 2.085339743643999100e-03
9.095598754882812500e+02 2.084556035697460175e-03
9.095800170898437500e+02 2.083156490698456764e-03
9.095999755859375000e+02 2.081186044961214066e-03
9.096199951171875000e+02 2.078694524243474007e-03
9.096400146484375000e+02 2.075739204883575439e-03
9.096599731445312500e+02 2.072385046631097794e-03
9.096798706054687500e+02 2.068701665848493576e-03
9.097000122070312500e+02 2.064762869849801064e-03
9.097199707031250000e+02 2.060654340311884880e-03
9.097399902343750000e+02 2.056467346847057343e-03
9.097600097656250000e+02 2.052291994914412498e-03
9.097800292968750000e+02 2.048220951110124588e-03
9.097999877929687500e+02 2.044348977506160736e-03
9.098198852539062500e+02 2.040777122601866722e-03
9.098400268554687500e+02 2.037602476775646210e-03
9.098599853515625000e+02 2.034918870776891708e-03
9.098800048828125000e+02 2.032818039879202843e-03
9.099000244140625000e+02 2.031387994065880775e-03
9.099199829101562500e+02 2.030711388215422630e-03
9.099400024414062500e+02 2.030864823609590530e-03
9.099600219726562500e+02 2.031915821135044098e-03
9.099799804687500000e+02 2.033923054113984108e-03
9.099998779296875000e+02 2.036932855844497681e-03
9.100200195312500000e+02 2.040980383753776550e-03
9.100399780273437500e+02 2.046086825430393219e-03
9.100599975585937500e+02 2.052258467301726341e-03
9.100800170898437500e+02 2.059485530480742455e-03
9.100999755859375000e+02 2.067740308120846748e-03
9.101198730468750000e+02 2.076977165415883064e-03
9.101400146484375000e+02 2.087134635075926781e-03
9.101599731445312500e+02 2.098133554682135582e-03
9.101799926757812500e+02 2.109877299517393112e-03
9.102000122070312500e+02 2.122252946719527245e-03
9.102199707031250000e+02 2.135128481313586235e-03
9.102399902343750000e+02 2.148358384147286415e-03
9.102598876953125000e+02 2.161782700568437576e-03
9.102800292968750000e+02 2.175232628360390663e-03
9.102999267578125000e+02 2.188535174354910851e-03
9.103200073242187500e+02 2.201512223109602928e-03
9.103400268554687500e+02 2.213982166722416878e-03
9.103599853515625000e+02 2.225763397291302681e-03
9.103798828125000000e+02 2.236678730696439743e-03
9.104000244140625000e+02 2.246558899059891701e-03
9.104199829101562500e+02 2.255245577543973923e-03
9.104398803710937500e+02 2.262594876810908318e-03
9.104600219726562500e+02 2.268479205667972565e-03
9.104799804687500000e+02 2.272791927680373192e-03
9.105000000000000000e+02 2.275447594001889229e-03
9.105200195312500000e+02 2.276384271681308746e-03
9.105399780273437500e+02 2.275565639138221741e-03
9.105598754882812500e+02 2.272981917485594749e-03
9.105800170898437500e+02 2.268651267513632774e-03
9.105999755859375000e+02 2.262615133076906204e-03
9.106199951171875000e+02 2.254942199215292931e-03
9.106400146484375000e+02 2.245725831016898155e-03
9.106599731445312500e+02 2.235081745311617851e-03
9.106799926757812500e+02 2.223148010671138763e-03
9.107000122070312500e+02 2.210078295320272446e-03
9.107199707031250000e+02 2.196041401475667953e-03
9.107399291992187500e+02 2.181216375902295113e-03
9.107600097656250000e+02 2.165787154808640480e-03
9.107800292968750000e+02 2.149947686120867729e-03
9.107999877929687500e+02 2.133899834007024765e-03
9.108198852539062500e+02 2.117827767506241798e-03
9.108400268554687500e+02 2.101920777931809425e-03
9.108599853515625000e+02 2.086359309032559395e-03
9.108798828125000000e+02 2.071307739242911339e-03
9.109000244140625000e+02 2.056919969618320465e-03
9.109199829101562500e+02 2.043330110609531403e-03
9.109400024414062500e+02 2.030650153756141663e-03
9.109600219726562500e+02 2.018976025283336639e-03
9.109799804687500000e+02 2.008386887609958649e-03
9.109998779296875000e+02 1.998941646888852119e-03
9.110200195312500000e+02 1.990676391869783401e-03
9.110399780273437500e+02 1.983607420697808266e-03
9.110599975585937500e+02 1.977731240913271904e-03
9.110800170898437500e+02 1.973024802282452583e-03
9.110999755859375000e+02 1.969445729628205299e-03
9.111199951171875000e+02 1.966939074918627739e-03
9.111400146484375000e+02 1.965435920283198357e-03
9.111599731445312500e+02 1.964855473488569260e-03
9.111798706054687500e+02 1.965105999261140823e-03
9.112000122070312500e+02 1.966087380424141884e-03
9.112199707031250000e+02 1.967693446204066277e-03
9.112399902343750000e+02 1.969814067706465721e-03
9.112598876953125000e+02 1.972337253391742706e-03
9.112800292968750000e+02 1.975150080397725105e-03
9.112999877929687500e+02 1.978141721338033676e-03
9.113198852539062500e+02 1.981203444302082062e-03
9.113400268554687500e+02 1.984230941161513329e-03
9.113599853515625000e+02 1.987125957384705544e-03
9.113800048828125000e+02 1.989798387512564659e-03
9.114000244140625000e+02 1.992162782698869705e-03
9.114199829101562500e+02 1.994143472984433174e-03
9.114398803710937500e+02 1.995673868805170059e-03
9.114600219726562500e+02 1.996698323637247086e-03
9.114799804687500000e+02 1.997173065319657326e-03
9.115000000000000000e+02 1.997062936425209045e-03
9.115200195312500000e+02 1.996340695768594742e-03
9.115399780273437500e+02 1.994985854253172874e-03
9.115599975585937500e+02 1.992990495637059212e-03
9.115800170898437500e+02 1.990362768992781639e-03
9.115999755859375000e+02 1.987117342650890350e-03
9.116198730468750000e+02 1.983272610232234001e-03
9.116400146484375000e+02 1.978860935196280479e-03
